user_id,status,user_name,intro,followers,follow,watched_movies
helizhanglao,1,河狸,"新浪微博 http   weibo com tuilizhishen辽宁省作家协会会员 资深悬疑推理作家 儿童文学作家 影视编剧 日本推理杂志 本格ミステリー•ワールド  岛田庄司主编 在大陆的特约撰稿人 作品以中短篇为主 在国内各类悬疑 推理 科幻 故事杂志发表小说百余篇 并被大陆和台湾的十余本短篇集收录 出版单行本 瑞亚的游戏   剪刀中的幽灵 等 2018年接受香港 亚洲周刊 专访 并参加 极限挑战 真人秀 是嘉宾中唯一的推理作家 ",2319,816,3158
107232721,1,michaeeeel,,4,4,214
152046338,1,白羊先生,我爱电影,1960,12,120
apple_jody,1,李九弟,"双博 传记和科幻小说 全球最好抑郁症心理咨询 理想这么大 可以好好活啦 江湖人称 李九弟  请原谅我写了这么矫情的句子  电影里 我们都是孩子 永远被爱 永远被保护  电影于我 是救命之恩 20岁 类己电影TOP榜 赎罪   别让我走   杀死汝爱   布达佩斯大饭店   纽约提喻法   返老还童   天下无双   我不在这儿   时时刻刻   木兰花   请以你的名字呼唤我   小偷家族特别推荐 瑞克和莫蒂 全三季  大爱科幻前三名 银翼杀手   2001太空漫游   大都会非常喜欢的导演 比利 怀尔德   韦斯 安德森   雷德利 斯科特   查理 考夫曼   吕克 贝松   姜文一点也不要脸的写下众所周知的我追过的男演员 潘粤明 2007年    汤姆 汉克斯 2011年    汤姆 希德勒斯顿 2012年    爱德华 诺顿 2013    安德鲁 加菲尔德 2016年  岁月那么短 不妨与我成长吧 无情的日子 做些有情的事儿  我们的眼睛是我们的监狱 我们眼光所到之处就是我们监狱的围墙     尼采 所谓的常识 不过是历史的产物    罗兰 巴特 所有未达到极致并归于灭寂的 都会卷土重来 并在你的生命中反复出现    赫尔曼 黑塞 悉达多  开心点朋友 人间不值得    李诞 不论人生多辛苦 请努力活着吧 拜托了           走过时间 我来过你的城市       2017 2018年 德国   图宾根 柏林 格尔利茨 德累斯顿 慕尼黑 法兰克福 斯图加特意大利   罗马 威尼斯 米兰西班牙   巴塞罗那 马德里葡萄牙   波尔图 里斯本希腊   雅典 圣托里尼 捷克   布拉格匈牙利   布达佩斯奥地利   维也纳 萨尔茨堡 哈尔施塔特 因斯布鲁克比利时   布鲁塞尔 安特卫普法国   巴黎瑞士   苏黎世2015 2016年 中国西藏省   拉萨 日喀则 珠峰大本营 林芝 山南美国   伯克利 盐湖城 圣丹斯电影节志愿者 费尔班克斯 洛杉矶 旧金山 波士顿 纽约 华盛顿 拉斯维加斯 西雅图 波特兰 奥兰多 达勒姆2015年前 马来西亚   吉隆坡 槟城中国   南京 北京 上海 广州 杭州 扬州 苏州 武汉 青岛 威海 太原 西安 昆明               游戏时间                       我们玩一个游戏 叫 天使与魔鬼  有两种颜色 一个是红色 一个是黑色 如果我们同时都出了红色 天使会帮助我们各完成一个心愿 如果我们同时都出了黑色 什么都不会发生 如果我们一个人出红色 另一个人出黑色 天使会帮助出黑色的人完成两个心愿 红色的朋友什么都没有 有限轮 最后谁完成的心愿多 天使会给予一个特别奖 死后上天堂 永远幸福 和我玩这个游戏 你第一轮会出什么颜色 ",3135,100,1509
tangmenxiaosan,1,Tang,"边走边爱 人山人海 ",3531,244,1586
q---u,1,XLX," 　",17146,26,2023
bzhen,1,七曜日,"Had we but world enough and time ",138,44,607
151057424,1,新桥妖妖,"心中有诗意 到处是风景 ",98,57,2222
wangranran,1,惘然,"        天秤座 月亮在双鱼 金星在处女  B型血  杯子控 本子控 围巾控 开衫控 失恋伤一时 害羞毁终身 喜欢看碟 除了恐怖片 包括 杀人回忆  喜欢吃鸡蛋 除了白水煮蛋 因噎废食 喜欢水果 除了榴莲 我基本闻到那玩意儿就会晕 迄今拥有的技能包括  煮饭 只是煮饭 炒饭 假如饭菜都是现成 说不定我还会泡饭 包馄饨 可能还包括包饺子 洗杯子 是用牙膏洗杯子 刷鞋 叠衣服一步到位系鞋带法卷笔折星星折千纸鹤拌卤肉饭包书皮用舌头将樱桃梗打结打泡泡浴⋯⋯又被告知自己可以凭借转呼啦圈去国外杂技团谋生     和朋友们一起做一个公众号 在别处文艺志  in elsewhere)写我们感兴趣的事 像打理一个小小花园你要不要来转转 ",6606,538,1733
50627907,1,昆汀的影子,宜而爽,630,81,1652
2872715,1,采铜,"心理学人  精进 作者",1985,21,21
1524701,1,微笑迦朵,"基本描述99度书迷 95度影迷 90度剧迷 85度球迷 80度桌游迷 75度漫迷 60度游戏迷 三观1相信地外生命 2相信终极主宰(但不相信现有的对主宰的描述) 3人生观 吃好 喝好 过好 4反对任何形式的死刑 5支持任何形式的性行为 6支持女权 7支持恋爱平等  看电影 杂志执行主编个人微博 http   weibo com 1170227781 profile?topnav 1 wvr 5最喜欢的足球俱乐部 AC米兰 最欣赏的足球主教练 安切洛蒂 两者逻辑一致 惨过 壕过 人生才得完整 最喜欢的十位作家(排名无先后)J J R 托尔金H P 洛夫克拉夫特三岛由纪夫谷崎润一郎毛姆博尔赫斯卡尔维诺阿瑟 克拉克翁贝托 艾柯菲利普 迪克最喜欢的十部文学书(排名无先后)金圣叹评水浒传魔戒三部曲(托尔金)树上的男爵(卡尔维诺)佩德罗 巴拉莫(鲁尔福)春雪(三岛由纪夫)高堡奇人(菲利普迪克)寻欢作乐(毛姆)小径分岔的花园(博尔赫斯短篇七篇)欢乐英雄(古龙)基督山伯爵(大仲马)最喜欢的十位导演及作品(排名无先后)米开朗基罗 安东尼奥尼(放大)雅克 塔蒂(我的舅舅)查理 卓别林(淘金记)路易斯 布努埃尔(资产阶级的审慎魅力)小津安二郎(东京物语)彼得 杰克逊(指环王三部曲)吉尔莫 德尔 托罗(地狱小子)约翰 福特(双虎屠龙)塞缪尔 富勒(南街奇遇)小沼胜(箱中女)2018年的X愿望基本任务清单  看片200(161)  读书80 读漫50本(60 44)追剧清单  美剧电子梦第一季(完)  美剧马赛克(完)  美剧杰西卡 琼斯第二季(完)  美剧返生餐单第二季(完)  美剧雷蒙 斯尼奇的不幸历险第二季(完)  美剧沉默天使第一季(完)  美剧极地恶灵第一季(完)  美剧詹姆斯 卡梅隆的科幻故事(完)  美剧西部世界第二季(完)  美剧卢克凯奇第二季(完)  美剧铁拳第二季(完)  美剧基本演绎法第六季(完)  美剧传教士第三季(完)  美剧利器第一季(3)  美剧使女的故事第二季(0)  美剧城堡石第一季(0)  美剧玫瑰安妮第一季(0)  美剧疯子第一季(0)  英剧9号密室第四季(完)  英剧梅尔罗斯第一季(完)  英剧神秘博士第一季(完)  英剧神秘博士第二季(完)  英剧神秘博士第三季(完)  英剧神秘博士第四季(完)  英剧神秘博士第五季(完)  英剧神秘博士第六季(完)  英剧神秘博士第七季(完)  英剧神秘博士第八季(0)  英剧发现女巫第一季(1)  英剧报业之争第一季(2)  日剧产科医鸿鸟第二季(完)  日剧UNNATURAL(完)  日剧行骗天下JP(完)  日剧福尔摩斯小姐(完)  韩剧汉谟拉比小姐(完)  动画猫眼三姐妹第一季(完)  动画猫眼三姐妹第二季(完)  动画咱们裸熊第三季(完)  动画伊藤润二精选集(完)  动画巨怪猎人第一季(完)  动画巨怪猎人第二季(完)  动画巨怪猎人第三季(完)  动画宇宙骑士(完)  综艺吐槽大会第二季(完)  综艺圆桌派第三季(完)  综艺声临其境第一季(完)  综艺十三邀第一季(完)  综艺十三邀第二季(完)  综艺十三邀第三季(1)  综艺创造101第一季(完)  综艺相声有新人第一季(6)2018非本年10佳迷魂记(1958)横道世之介(2013)控方证人(1957)2018年度10 1佳头号玩家桌游清单(最多10款)  辉煌的罗伦佐  神奈川学苑(成)  城主20周年版(成)  璀璨宝石城市扩展  魔戒圣战中土勇士扩展  国王堡传奇(成)  燃烧的大陆(成)  玻璃工匠(成)游戏清单(最多10款)  PS4怪物猎人世界(成)  PS4勇者斗恶龙 创世小玩家(成)  PS4真三国无双8(成)  PS4大蛇无双3  NS龙与咖啡馆(成)  NS LAB(成)蓝光清单(最多10套)  星球大战8(成)  神奇女侠丹麦铁盒版(成)  游侠索罗",2083,411,5183
caishiyao,1,蔡要要不吃药,"公众号 蔡要要不吃药 caiyaoyao22 必须关注 不然不爱我 新书  每天早上和你一起醒来 https   book douban com subject 26974850 点一个想读吧么么哒 已出版  吃饱了才有力气谈恋爱 http   book douban com subject 26602109  姑娘 你是你自己 不同于任何 http   book douban com subject 26732962 我自创的屎字典  屎不尽 拉屎拉了半截 总觉得没有拉完 但是完全已经没有拉屎的欲望的感觉 屎等待 时刻觉得你有屎意但是却总是差那临门一脚的关键动力 屎无力  就是你蹲在那里 感觉便便出来一点 又缩回去 出来一点 又缩回去 那种小荷才露尖尖角的感觉  但是就是不能整根排出让人畅快  屎虚弱 一般发生于蹲茅坑超过二十分钟以上时造成的腿脚酸软 满身大汗的虚脱感觉 屎欺骗 就是你觉得你有屎感 但是跑去厕所放了几个响屁 注意 一定是响屁 后 屎感顿时全消 屎急躁 就是你用尽全力 挤出你菊花深处的那一条屎的时候却发现屎断了 只好变成一颗颗屎蛋分多次挤出 屎存在 这个最简单 就是你觉得你肛门总是夹着屎 屎滚翻 肠子那里觉得屎在搅动 一般痛不可耐 屎回忆 有时候不记得自己吃了啥 看看屎就知道了  　　 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~从异乡又奔向异乡 这愿望多么渺茫 而况送着我的是海上的波浪 迎接着我的是乡村的风霜      围脖 http   t sina com cn 1261004542    约稿请豆油 ",54466,472,1563
T.V.Zoe,1,ி,"毛衣 http   t sina com cn tvzoe   特楽比 劉大哭     只關於吃 http   weibo com GurumeTerebi成分表 http   www douban com note 151051282 Instagram tvzoe一閃 劉大哭テレビちゃん   (   jjj   )／路瑤對我的評價 很有自我的人 很孝顺 很有义气 很坚强 很酷 很努力天蠍女 膽小勿近 其實是我膽小   日蠍 月魚 升羊  矛盾體 糾結帝  15 37人生信條加一條 永遠不辜負少女心                                   我也是被管理員同志刪過活動的人了 悲老劇                                   如果你關注了我 我会看心情去你豆瓣主页看反关注啥的千万别强求  勾搭才是正经事會不定期清理友鄰名字頭像換得對不上號的會清 不勾搭的會清讓我看到說要自殺而沒死掉的絕對取消關注 這個 說在前頭了昂~✄                                                                              蒼井優真愛黑粉關於蒼井優的任何資料都可以問我要雖然不能保證全部都有 但起碼有的話肯定都給 但也 別一上來跟我說全都要   我真遇到過 還有的東西就不能稍微翻兩下么 範圍就在我相冊這兒多翻一下能死 蒼井寫真索引 http   book douban com doulist 266316  sb4204727苍井电影花絮 http   www douban com note 170481375蒼井丑照集 http   www douban com photos album 28995144蒼井制服控 http   www douban com photos album 46106733蒼井襯和服 http   www douban com photos album 52511585蒼井是吃貨 http   www douban com photos album 50188003蒼井讀書人 http   www douban com photos album 50459051蒼井打油詩 http   www douban com note 157709233苍井优国际应援会 公众平台 AoiYu_19850817  以上五個相冊兩篇日誌 千萬別讓我看到不打招呼就在別的地方轉載 嚴正警告 轉我的圖可以 但是不能轉我的專題   最喜歡的導演 目前是岩井俊二不說他 我就引不出蒼井優  所以 在我這裡只能我黑 不能別人黑 新歡 永野芽郁weibo 永野芽郁應援會日影日劇惡補中  我去過日本了好嗎  讓我得瑟  日本一回目相冊 http   www douban com photos album 54539813 日本二回目相册 https   www douban com photos album 1615535189 关西好吃日志 https   www douban com note 516852839 簽證指南 (一)http   www douban com note 164905272 (二)https   www douban com note 512932296 就是喜歡繁體字 覺得我裝就別搭理我 ✄                                                                              染指过日系杂志圈 廣告圈了好嘛 美食节目编导 第一份正式工作 持续一年半 美食編輯 半年 電影雜誌編輯 半年 节目编导 重开  努力干活 拼命玩乐 持续很久的任务 擺脫單身  ｷﾀ━━━━━━━━━(ﾟ∀ﾟ)━━━━━━━━━ !!! Fcuk You Very Much!  ",6136,333,2638
57527941,1,受受,"   ",1,6,541
sukiss,1,水母母,"风系少女微信公众号 JellyfishL日志内容除豆瓣官方账号以外不提供授权合作请联系商务微信 jellyfishgirl你眼中有星星 我开始喜欢宇宙 ",27894,167,466
lltflyx,1,又是苟活的一天,"支持一切激进的或是温和的女权 二饼超美不接受反驳 ",2806,181,3014
bob1984,1,Bob,"悪いことがあっても ボロボロになっても 前に進む",1994,524,1429
bearish,1,风满蜃气楼,"露の世は露の世ながらさりながら翻译及练笔https   www douban com note 83069943 卖个书https   www douban com photos album 1646719733 微信公众号 东瀛文艺通信 dywytx この道やゆく人なしに秋の夕暮れ",4859,179,2088
yawninghan,1,东林君,"你希望你的国家是什么样子的好人不翻墙 坏人进监狱 有影响世界的文化 有别国模仿的文艺 一样干净的环境 一样自由的空气 看着被关进笼子的权力 把酒言欢 言无不尽 十年前的 对话 节目如今看来 颇引发大家的感慨 你怎么看这其中的流变 当大多数人站在你的对立面时 一般人也就慌了 你为什么还能那么稳 因为我相信这是导演的安排 我相信这个世界已经改变 我相信我当时看到的不是完全客观的事实 但纵然是这样 既然他们出现在我的面前 我就要搞定他们 虽然当时的手法比较稚嫩 言语也比较逞能 但既来之 则干之  很多策论也是如此 一张嘴就是  臣以为当今之急务者 一曰亲君子 二曰远小人 三曰敦风俗 四曰薄赋税  听着是没错 也很大气 可其实跟废话没什么差别 不过是大家说个热闹 君子 小人又没在脑门子上戳着印 怎么亲怎么远 风俗怎么敦 赋税怎么薄 又有几个文人说得明白 可又何曾防碍了他们写 薄赋税 的文章 这种只图文字漂亮 翻云覆雨 顾影自怜而又极不诚实的态度是文人的大病  人们对于基本的宗教信仰和道德信念 比如堕胎 死刑和婚前性行为等问题的态度 通常是根据他们的价值观而不是对事实作冷静的考察 这种态度的功能并不在于精确地描绘世界 而在于表达和确认一个人的基本价值体系(侯玉波 社会心理学 P94)  每逢你想要批评任何人的时候  他对我说  你就记住 这个世界上所有的人 并不是个个都有过你拥有的那些优越条件  如果把历史还原 他们是一窝土匪 如果把财产公开 他们就是一伙强盗 如果把国籍公示 他们是一群汉奸 如果把地图摊开 他们是一帮卖国贼 我们不需要有历史 我们可以离开历史向前走 但实际上每个人都会像一个掉在地上的汤圆一样 没有人可以摘得掉历史的尘埃 我不知道我也没有勇气摘下他们的面具 我只知道好像认真的男人最美丽 我沉默 话不多 赢的时候才开口 势均力敌才叫战斗 警报呢 是让你们能有时间走 希望呢 你们是像样的对手 那天你戎马天涯 许我十年后一生相守 从此篱笆古道 余我一人旧地重游 酒暖回忆 一曲你最爱的<东风破> 我怀抱琵琶频频弹奏 荒烟蔓草 我在遥遥无期的思念里郁郁而终 时隔千年  篱笆外的古道我牵着你走过 演唱会上那个人深情高歌 看台上我泪如雨下  前世恋人未能相守 今生陌路我定追随每个时代都会有标杆性质的偶像 我们这个时代有周杰伦 我们的征途是星辰大海 这不是最好的一招 也不是最强的一招 他在测试我的棋力 从非常高的高度 这几局比赛都是十分精彩的 但没有哪一局比今天这一局更能变现出人类遭受挫折后的勇敢 谋略和冷静 赛后发布会问答李世石九段的表现彰显了一个伟大棋士的品格 向伟大的胜负师  李世石致敬 所以我觉得罗辑是 三体 小说中计谋最高者 不过 像这样 救世主 一般的角色 我希望在人类文明中还是不要真实存在的好 有太多的人 就在自己平淡的人生成长过程中 就是因为相信有 救世主 这回事 所以走着却困在原地 活着却如同死去 幸福却心如刀绞 灿烂却失魂落魄 我的梦想是做全中国文笔最好的记者 我还差很远 很远 东方未明不知今夕何夕轻叹一世轻薄见了你却连一个字都不敢说君子之道 辟如行远必自迩 辟如登高必自卑 Reading maketh a full man  Conference  a ready man  Writing  an exact man 读书使人丰富 讨论使人成熟 写作使人精确 梦里不知身是客 一晌贪欢在燕园最后一个问题I love Rock  n  Roll最后一个心愿是学会高飞忽有狂徒夜磨刀stop making the stupid famouswe ll be counting stars不要在灯下找钥匙i don t care if it hurts流浪的诗人放下吉他I ll sell em to their enemies  Empty your mind  Be formless  shapeless like water  Now you put water into a cup  it becomes the cup  You put water into a bottle  it becomes the bottle  You put water in a teapot  it becomes the teapot  Now water can flow or it can crash  Be water my friend  (Bruce Lee)Fear can hold you prisoner  Hope sets you free You don t get to 500 million friends without making a few enemies  加拿大左派少爷带着捷克流亡姑娘去看印第安人 展示加拿大的制度也有种种弊端 姑娘告诉他 你侮辱了我 你带我看这些你根本不关心的人 为了证明你从来没有生活过的极权国家也不那么坏 你看到了失业的印第安人 就决定让杀人犯继续做我的国家的元首  来自微博灰鸽子银水与网友的吐槽  这些人没有正常人的情感 他们不喜欢现在这些 高楼啊 秩序啊 好看的好玩的好吃的 他们都不喜欢 或者有其他什么目的 毁掉上海也不可惜   罗曼蒂克消亡史  在＂谁更糟糕＂的比赛中 社会主义总是当仁不让 勇拔头筹 你之所以不知道它有那么糟糕 是因为它有办法让你不知道  进毒气室了 你就不会憋气吗  只要勤奋练习到憋足30分钟 虽然也有皮肤吸收 但毕竟生还率大了很多    契卡要枪决你 你就不会躲子弹吗  自己跑的没有子弹快的loser 就不要什么都怪体制了   同样是关集中营 万磁王就能逼出绝世异能 可见封住年轻人的从来也不是铁丝网 而是年轻人自己的懒惰  (韩云明)我对眼下大做广告的假惺惺的冷战解冻一说深表怀疑 对无可救赎的血腥罪孽念念不忘 对时下能令一位苏联爱国主义者感动的任何东西彻底无动于衷 对本人早在一九一八年就观察到了列宁主义的本质兀自得意  纳博科夫 谁都不是一座岛屿 自成一体 每个人都是广袤大陆的一部分 如果海浪冲刷掉一个土块 欧洲就少了一点 如果一个海角 你朋友或你的庄园被冲掉 也是如此 任何人的死亡都使我受到损失 因为我包孕在人类之中 所以别去打听丧钟为谁而鸣 它为你而鸣 对政府讲宽容 向平民要言论自由 对专制者保持历史的温情 对社会的真正受难者是一副冷冰冰的面孔 为体制的种种恶行找各种合理的理由 而千方百计挖掘公民的私隐攻击平民的私德 如果天空总是黑暗的 那就摸黑生存 如果发出声音是危险的 那就保持沉默 如果自觉无力发光 那就蜷伏于墙角 但不要习惯了黑暗就为黑暗辩护 不要为自己的苟且而得意 不要嘲讽那些比自己更勇敢热情的人们 我们可以卑微如尘土 不可扭曲如蛆虫 在这个比死亡还要漫长的梦魇 我看见的是黑暗把光明击穿  致这个夜晚所有愤怒的与不成眠那美好的仗我已经打过了 当跑的路我已经跑尽了 所信的道我已经守住了 从此以后 有公义的冠冕为我存留 就是按着公义审判的主到了那日要赐给我的 不但赐给我 也赐给凡爱慕他显现的人 祂不争竞 不喧嚷 街上也没有人听见祂的声音 压伤的芦苇 祂不折断 将残的灯火 祂不吹灭 等祂施行公理 叫公理得胜 外邦人都要仰望祂的名 这真不像一个故事的结尾啊 然而这正是契诃夫与别人不同的地方 真正的现实  我不是说两会 拆迁 失火 群租房 我说的是 没有新闻事件发生的普通人的人生 看上去永远是绵延不绝 没有一个明显的句点的 分手的人要分很久才能分掉或者分不掉继续生活在一起 准备在一起的人要走很远的路 还不一定在一起 这是日常生活的本相 它是如此的拖泥带水 又如此反映我们精微的 惶惑的 不安的内心 它没有句点 只有省略 让 保罗 萨特说 现实的精华就是匮乏 一种普遍而永恒的欠缺 如海德格尔所说 事件是存在的基本范畴 我们生活在其不断缩减的阴影中 如果我们想要在短暂的人生中成就点什么 让我们死的时候不存在浪费时间的遗憾 那么我们将会与那些阻止我们欲望的匮乏力量迎面撞上 ",2137,112,1347
1502959,1,邓莹,"已婚 http   www douban com group 112655 http   www douban com group 24382 http   www douban com group 14113 ",1930,64,1424
enjoyrachel,1,Enjoy,"Check Me On  http   t cn Rqp2tTEhttp   t cn zOmjuA9 Listening TestSun Sagittarius Moon Leo Asc Virgo Mc Gemini Private Music http   t cn zjr775j Series http   t cn 8FmLddIMovie http   t cn zjr77kkGigs Travelling http   t cn zjr7vffGuitar http   t cn zjc7t69  Cover http   t cn zjc7cFoSome people live their life  they worried about the destination I enjoy the trip  You get wherever you re going is where you land up  Don t worry about that  Enjoy the scenery on the way    Noel Gallagher世上只有一种真正的英雄主义 那就是认清生活的真相后依然热爱生活   罗曼 罗兰",720,257,1601
1029394,1,浪,"律师 提供各种法律服务 EMAIL 13812976646 163 com",282,328,3345
cbpqag,1,反眼失敗松果體,"混亂發散的私人收集自娛自樂自high自我批判一番記錄影音書 沒有評論只有感想點讚 有用 轉發 哈哈哈狂魔I disapprove of what you say  but I will defend to the death your right to say it 我不同意你的觀點 但是我誓死捍衛你說話的權利  Evelyn Beatrice Hall  佚名譯同時保留不聽不看不支持任何觀點的權利(  ω＼ )矛盾的自我介紹https   www douban com note 622134343 廣東話／粵語 我常用嘅 對照https   www douban com note 602245416 頭像取自門小雷封面取自賣字←↑→↓↔↕↖↗↘↙自用 亂噏廿四  天堂地獄  多重人格之一  開心的東西要專心記起  若愛太苦要落糖  sad豬  一個非常規港女的執著  每個人都是一個宇宙  刹那含永劫  一天不死都能擴闊眼界   如果活在孤島烏托邦    欠債要靠賭博來還  Marked   評論才是重點  不知是笑點低還是污  喵  突然湧上心頭的歌  林夕字傳 https   www douban com note 566566233 http   www meirimeiju com series 574?season 3https   www dnvod tv Movie detail aspx?id DW5aJmkywuA 3dhttps   www dnvod tv Movie Readyplay aspx?id AM4cDp5PZso 3dhttp   www 24en com novel classics moon and sixpence 3147 htmlhttps   tw ixdzs com read 116 116308 p3 htmlhttps   www dnvod tv Movie detail aspx?id fgLMOUJuGGg 3dhttps   www dnvod tv Movie detail aspx?id JrtUkdjW1iM 3dhttps   www youtube com watch?v VhNZjRKBZT4 index 10 list PLv805e_XDnLU9QZCPQwY_jzncs4JTJs7xhttp   www dilidili wang watch3 62066 https   anime1 me 4119http   www dysfz cc movie19033 htmlhttp   myself bbs com thread 41138 1 1 htmlhttps   www dnvod tv Movie detail aspx?id 7ukRaP2 2f 2blU 3dhttps   authorizeme roberthalf com RHExtLogin",158,290,1258
zlqysct,1,张晚禾,"小站 https   site douban com 159393 爱冬天 其他的季节都不爱 青年作家 杂志投稿邮箱zlqysct 126 com 长久有效 草堂 诗刊投稿邮箱693207720 qq com 稿费很高今村昌平   法斯宾德   梅尔维尔   费里尼    弗里茨 朗   考里斯马基   新藤兼人   阿彼察邦     安哲   大卫 林奇    金基德  ",1728,193,2512
beard,1,胡子大王,"blog地址 fishsmall blogbus com于晓 小站 http   site douban com 202010 weibo http   t sina com cn beard ",2160,899,863
butakun,1,friendbeast,"✄                                                            马克沃尔伯格Gay粉https   media0 giphy com media UR9ToAZvac6WY giphy gif",702,253,2343
138576790,1,我快乐我幸福,"每个人都有属于自己的一片森林 也许我们从来不曾去过 但它一直都在 总是会在那里 迷失的人又迷失了    相逢的人会再相逢 不必太纠结于当下 也不必太忧虑未来 当你经历过许多事情的时候 眼前的风景早已和从前不同                 ",33,39,2632
145709182,1,东湖美景,"我喜欢这段话  活着就是胜利 挣钱只是游戏 健康才是目的 快乐才是真谛 百年之后 你睡你的 我睡我的 再美丽的语言也无法跟你沟通 因为我们要沉睡 睡很久 很久  所以 身边的人们要相互珍惜 因为每个世人的时间越來越少  不要争执 不要斗气 好好说话 相互理解 善待亲人 朋友 爱人 珍重亲情 友情 爱情 珍惜每一份真感情 没有心机 只有真心 这样 多好 ",7,15,782
6467664,1,CountD,"嗜猫症 ",21,19,262
jundle,1,盲忙,"我连孤独都感受不到约稿请豆邮方向 影视 综艺 音乐 读书 旅行 美食 体育",3968,223,3297
69475039,1,胡汉三_,"我胡汉三又回来了 翠花你呢 ",72,32,1653
ThinkingCat,1,思考的猫,"喜欢深沉的思考 也喜欢放肆的叛逆微信公共账号 关于电影两三事 微信号 aboutfilms 知乎号 https   www zhihu com people wang yan wei activities",7514,1963,4394
44564069,1,SleepWalker,"伪影迷 神经病 蒸斯林 外星人 什么都看 什么都玩 什么都不上瘾 什么都离得开 就是这么厉害 ",138,21,2519
ricechow,1,小周正在家躺着,"不认识的人请不要评论 最好也别转播 Please save your opinions and push them into your rectum  Many thanks for your cooperation ",3112,195,1619
RockerHo,1,何婊砸,"日常求 同城拍片 小队友~Who the hell is Bitch Ho~ (≧▽≦) ~?做低调的人 过高大上的生活 Candi Candi is parasite~为什么是你 因为你的偷窥癖 取关请双向  看过 非电影 电视纪录节目 综艺节目不作加入   听过 单曲 重复的版本不作加入 除极个别外 反对用单曲 短片  一集弃 刷条目的行为 我需要一个真实的数字 沉浸在OST♫ https   douban fm songlist 9366360收集各种电影 电视剧 舞台剧 游戏的原声音乐 用心打造 风格糅杂 高能怀旧 彩蛋纷呈 希望有你喜欢的曲目╰( ´︶` )╯ 一听前奏就高潮♂ http   music douban com programme 424477由于版权原因有大部分好歌曲无法收听 敬请原谅  对于梦想 必须执着地认为"All roads lead to Rome"  笑话吗 你能实现 ",536,62,1377
Oceannagirl,1,Oceannagirl,"封面是Dolomite 2018年阅读之旅 https   www douban com doulist 46525969  Omnifocus心得系列 http   www douban com doulist 1999298  2018种花流水 https   www douban com people Oceannagirl 我有一个读书会『群岛读书』微信公众号 clairebiblehttps   www douban com doulist 44806147                                           ［未来的旅行计划］＊意大利 2019 03 04＊新西兰＊挪威＊雅库茨克 贝加尔湖＊土耳其＊瑞士18 唯有全力奔跑 才是有价值的人生你一定会拔掉龙的牙齿 你一定会把狮子踩在脚下16 如果人生是一本书的话 有的人是王子与公主的童话故事 有的人是剑与魔法的冒险故事 我希望自己的这本书 是一本永不结尾的青春热血漫画 就算没有结局也没有关系 因为梦想 本来就是不需要结尾的 如果人生是一本书的话 你的书是什么样的 好好想一想吧13 1 我是个普通人 2 踏实的积累比天赋重要  3 通过积累普通人也可以做出不普通的事 ",5392,98,215
chain233,1,Chain,"精神的に向上心のないものは莫迦だ 精緻な沈黙として人生の軌道に残る 失うことから全ては始まる ",6805,5,2233
51984412,1,钟螺,"90后 唯一的长处和缺点是年轻 魔都土著 小读者 阿宅 也听曲艺 也打游戏 TRPG玩家 温顺的喷子 小市民 每天做梦 脾气很好 性格很糟 年轻 天真 无知 永远搞不清楚自己和世界 人类研修生 不太酷 中立善良 情绪稳定 我只是想要朋友 关注取关都随意 但拜托不要移除粉丝 懒癌晚期患者 一个月标记书影一两次 一次一二十本 反感刷屏者请取关 ",3311,264,233
157276889,1,笑书神侠倚碧鸳,飞雪连天射白鹿,106,96,1416
overhyde,1,达斯佛™,"废话 http   weibo com overhyde闲情 http   www 52toys com 观察 http   instagram com darthfo",3828,177,3980
CandyLee,1,阿白,呵,42,20,624
wind_field,1,路人Eita,"少去经事 老若顽童深情又徒劳也不能折损对世界的热爱世界地图制霸计划进行中欧洲   英国 法国 摩纳哥 意大利 梵蒂冈 荷兰 丹麦 瑞典 挪威 芬兰  德国 比利时 瑞士 卢森堡 列支敦士登 捷克 波兰 奥地利 俄罗斯北美   美国亚洲   日本 韩国 越南 老挝 柬埔寨 迪拜 阿布扎比 沙迦 新加坡 马来西亚 泰国 印度尼西亚 印度 伊朗非洲   埃及",2299,76,1810
AngelinaAnne,1,小A,"人生目标 爱科学而不民科 爱艺术而不文青 All time red pill distributor  我喜爱的电影导演  完善中  按姓氏首字母排序  1 Stanley Kubrick  黑泽明 2 Ingmar Bergman  Federico Fellini  Krzysztof Kieślowski 3 Robert Altman  Paul Thomas Anderson  Reiner Werner Fassbinder  John Ford  Fritz Lang  李沧东  Sergio Leone  Sidney Lumet  Murnau  Arthur Penn  Lucien Pintilie  Martin Scorsese  Steven Soderbergh  Lucchino Visconti  Billy Wilder  杨德昌 4 Coen Bros   Stephen Daldry  William Friedkin  Paul Greengrass  Michael Haneke  小林正树  Mike Leigh  Sam Mendes  沟口健二  Max Ophüls  押井守  小津安二郎  王家卫  Orson Welles 我的十佳电影 http   www douban com note 143189385 ",7307,483,2119
imoviekobe,1,正义B胜,想家了,87,99,2840
freddy_xu,1,殇潮|Enigma,"医学生 业余影迷 HOUSE死忠 明信片收集爱好者话题禁 政治 医患纠纷 "连朋友都说我无聊"此人不适合关注 加了再删怪麻烦的取消关注请随意 双向关注请直接拖黑 射射",2725,91,4488
